user_id,recency,frequency,r_score,f_score,avg_r,avg_f,user_class
230172,2017-12-03,61,80,60,60.0,60.0,普通用户
230174,2017-12-03,76,80,60,60.0,60.0,普通用户
230176,2017-12-03,50,80,40,60.0,60.0,普通用户
230181,2017-12-03,69,80,60,60.0,60.0,普通用户
230186,2017-12-03,77,80,60,60.0,60.0,普通用户
230187,2017-12-03,97,80,80,60.0,60.0,价值用户
230192,2017-12-03,112,80,80,60.0,60.0,价值用户
230194,2017-12-03,61,80,60,60.0,60.0,普通用户
230197,2017-12-03,107,80,80,60.0,60.0,价值用户
230200,2017-12-03,42,80,40,60.0,60.0,普通用户
230213,2017-12-03,26,80,20,60.0,60.0,普通用户
230215,2017-12-03,92,80,60,60.0,60.0,普通用户
230219,2017-12-03,46,80,40,60.0,60.0,普通用户
230220,2017-12-03,90,80,60,60.0,60.0,普通用户
230226,2017-12-03,264,80,100,60.0,60.0,价值用户
230227,2017-12-03,203,80,100,60.0,60.0,价值用户
230230,2017-12-03,17,80,20,60.0,60.0,普通用户
230232,2017-12-03,83,80,60,60.0,60.0,普通用户
230233,2017-12-03,139,80,80,60.0,60.0,价值用户
230234,2017-12-03,55,80,40,60.0,60.0,普通用户
230244,2017-12-03,156,80,80,60.0,60.0,价值用户
230245,2017-12-03,86,80,60,60.0,60.0,普通用户
230251,2017-12-03,183,80,100,60.0,60.0,价值用户
230254,2017-12-03,128,80,80,60.0,60.0,价值用户
230264,2017-12-03,93,80,60,60.0,60.0,普通用户
230265,2017-12-03,39,80,40,60.0,60.0,普通用户
230268,2017-12-03,33,80,20,60.0,60.0,普通用户
230272,2017-12-03,93,80,60,60.0,60.0,普通用户
230288,2017-12-03,33,80,20,60.0,60.0,普通用户
230297,2017-12-03,168,80,100,60.0,60.0,价值用户
2303,2017-12-03,30,80,20,60.0,60.0,普通用户
230303,2017-12-03,163,80,100,60.0,60.0,价值用户
230304,2017-12-03,28,80,20,60.0,60.0,普通用户
23031,2017-12-03,61,80,60,60.0,60.0,普通用户
230316,2017-12-03,8,80,20,60.0,60.0,普通用户
230318,2017-12-03,61,80,60,60.0,60.0,普通用户
230323,2017-12-03,53,80,40,60.0,60.0,普通用户
230329,2017-12-03,81,80,60,60.0,60.0,普通用户
23033,2017-12-03,128,80,80,60.0,60.0,价值用户
230330,2017-12-03,59,80,40,60.0,60.0,普通用户
230346,2017-12-03,45,80,40,60.0,60.0,普通用户
230348,2017-12-03,288,80,100,60.0,60.0,价值用户
230350,2017-12-03,265,80,100,60.0,60.0,价值用户
230362,2017-12-03,295,80,100,60.0,60.0,价值用户
230372,2017-12-03,40,80,40,60.0,60.0,普通用户
230378,2017-12-03,4,80,20,60.0,60.0,普通用户
230386,2017-12-03,98,80,80,60.0,60.0,价值用户
230391,2017-12-03,55,80,40,60.0,60.0,普通用户
230396,2017-12-03,86,80,60,60.0,60.0,普通用户
230400,2017-12-02,101,20,80,60.0,60.0,活跃用户
230401,2017-12-03,10,80,20,60.0,60.0,普通用户
230402,2017-12-03,118,80,80,60.0,60.0,价值用户
230410,2017-12-03,242,80,100,60.0,60.0,价值用户
230417,2017-12-03,80,80,60,60.0,60.0,普通用户
230419,2017-12-03,102,80,80,60.0,60.0,价值用户
230421,2017-12-03,166,80,100,60.0,60.0,价值用户
230424,2017-12-03,81,80,60,60.0,60.0,普通用户
230436,2017-12-03,5,80,20,60.0,60.0,普通用户
230437,2017-12-03,45,80,40,60.0,60.0,普通用户
230439,2017-12-03,81,80,60,60.0,60.0,普通用户
230444,2017-12-03,77,80,60,60.0,60.0,普通用户
230451,2017-12-03,199,80,100,60.0,60.0,价值用户
230457,2017-12-03,148,80,80,60.0,60.0,价值用户
23046,2017-12-03,80,80,60,60.0,60.0,普通用户
230460,2017-12-03,50,80,40,60.0,60.0,普通用户
230467,2017-12-03,37,80,40,60.0,60.0,普通用户
230473,2017-12-03,79,80,60,60.0,60.0,普通用户
230476,2017-12-03,122,80,80,60.0,60.0,价值用户
230478,2017-12-03,131,80,80,60.0,60.0,价值用户
230481,2017-12-03,52,80,40,60.0,60.0,普通用户
230484,2017-12-03,83,80,60,60.0,60.0,普通用户
230486,2017-12-03,282,80,100,60.0,60.0,价值用户
230490,2017-12-03,33,80,20,60.0,60.0,普通用户
230505,2017-12-03,76,80,60,60.0,60.0,普通用户
230511,2017-12-03,77,80,60,60.0,60.0,普通用户
230517,2017-12-03,151,80,80,60.0,60.0,价值用户
230522,2017-12-03,34,80,40,60.0,60.0,普通用户
230524,2017-12-03,28,80,20,60.0,60.0,普通用户
230530,2017-12-03,288,80,100,60.0,60.0,价值用户
230531,2017-12-03,118,80,80,60.0,60.0,价值用户
230532,2017-12-03,222,80,100,60.0,60.0,价值用户
230538,2017-12-03,341,80,100,60.0,60.0,价值用户
23054,2017-12-03,188,80,100,60.0,60.0,价值用户
230542,2017-12-03,34,80,40,60.0,60.0,普通用户
230548,2017-12-03,78,80,60,60.0,60.0,普通用户
230555,2017-12-03,59,80,40,60.0,60.0,普通用户
23056,2017-12-03,51,80,40,60.0,60.0,普通用户
23057,2017-12-03,388,80,100,60.0,60.0,价值用户
230573,2017-12-03,231,80,100,60.0,60.0,价值用户
230582,2017-12-02,7,20,20,60.0,60.0,普通用户
2306,2017-12-03,122,80,80,60.0,60.0,价值用户
230604,2017-12-03,28,80,20,60.0,60.0,普通用户
230609,2017-12-03,14,80,20,60.0,60.0,普通用户
230611,2017-12-03,203,80,100,60.0,60.0,价值用户
230617,2017-12-03,33,80,20,60.0,60.0,普通用户
230633,2017-12-03,55,80,40,60.0,60.0,普通用户
230635,2017-12-03,14,80,20,60.0,60.0,普通用户
230636,2017-12-03,75,80,60,60.0,60.0,普通用户
230640,2017-12-03,107,80,80,60.0,60.0,价值用户
230649,2017-12-03,165,80,100,60.0,60.0,价值用户
230653,2017-12-03,31,80,20,60.0,60.0,普通用户
230654,2017-12-03,143,80,80,60.0,60.0,价值用户
230655,2017-12-03,250,80,100,60.0,60.0,价值用户
230656,2017-12-03,74,80,60,60.0,60.0,普通用户
230659,2017-12-03,157,80,80,60.0,60.0,价值用户
230675,2017-12-03,180,80,100,60.0,60.0,价值用户
230679,2017-12-03,153,80,80,60.0,60.0,价值用户
230687,2017-12-03,36,80,40,60.0,60.0,普通用户
230694,2017-12-03,76,80,60,60.0,60.0,普通用户
230697,2017-12-03,159,80,100,60.0,60.0,价值用户
230704,2017-12-03,322,80,100,60.0,60.0,价值用户
230708,2017-12-03,129,80,80,60.0,60.0,价值用户
230711,2017-12-03,190,80,100,60.0,60.0,价值用户
230718,2017-12-03,122,80,80,60.0,60.0,价值用户
230721,2017-12-03,77,80,60,60.0,60.0,普通用户
230723,2017-12-03,297,80,100,60.0,60.0,价值用户
230740,2017-12-03,13,80,20,60.0,60.0,普通用户
230748,2017-12-03,62,80,60,60.0,60.0,普通用户
230749,2017-12-03,132,80,80,60.0,60.0,价值用户
230753,2017-12-03,48,80,40,60.0,60.0,普通用户
230754,2017-12-03,94,80,60,60.0,60.0,普通用户
230756,2017-12-03,133,80,80,60.0,60.0,价值用户
230762,2017-12-03,6,80,20,60.0,60.0,普通用户
230772,2017-12-03,58,80,40,60.0,60.0,普通用户
230777,2017-12-03,302,80,100,60.0,60.0,价值用户
230787,2017-12-03,303,80,100,60.0,60.0,价值用户
23079,2017-12-03,117,80,80,60.0,60.0,价值用户
230792,2017-12-03,89,80,60,60.0,60.0,普通用户
230794,2017-12-03,49,80,40,60.0,60.0,普通用户
230801,2017-12-03,213,80,100,60.0,60.0,价值用户
230803,2017-12-02,57,20,40,60.0,60.0,普通用户
230804,2017-12-03,310,80,100,60.0,60.0,价值用户
230805,2017-12-03,187,80,100,60.0,60.0,价值用户
230808,2017-12-03,33,80,20,60.0,60.0,普通用户
230809,2017-12-03,24,80,20,60.0,60.0,普通用户
230810,2017-12-03,36,80,40,60.0,60.0,普通用户
230816,2017-12-03,311,80,100,60.0,60.0,价值用户
230826,2017-12-03,152,80,80,60.0,60.0,价值用户
230838,2017-12-03,42,80,40,60.0,60.0,普通用户
230839,2017-12-03,293,80,100,60.0,60.0,价值用户
230843,2017-12-03,28,80,20,60.0,60.0,普通用户
230845,2017-12-03,11,80,20,60.0,60.0,普通用户
230846,2017-12-03,166,80,100,60.0,60.0,价值用户
230848,2017-12-03,43,80,40,60.0,60.0,普通用户
230849,2017-12-03,301,80,100,60.0,60.0,价值用户
230850,2017-12-03,41,80,40,60.0,60.0,普通用户
230854,2017-12-03,162,80,100,60.0,60.0,价值用户
230855,2017-12-03,49,80,40,60.0,60.0,普通用户
230861,2017-12-03,263,80,100,60.0,60.0,价值用户
230867,2017-12-03,262,80,100,60.0,60.0,价值用户
23087,2017-12-03,125,80,80,60.0,60.0,价值用户
230880,2017-12-03,93,80,60,60.0,60.0,普通用户
230884,2017-12-03,45,80,40,60.0,60.0,普通用户
230887,2017-12-03,108,80,80,60.0,60.0,价值用户
230894,2017-12-03,13,80,20,60.0,60.0,普通用户
23090,2017-12-03,118,80,80,60.0,60.0,价值用户
230904,2017-12-03,22,80,20,60.0,60.0,普通用户
230910,2017-12-03,76,80,60,60.0,60.0,普通用户
230913,2017-12-03,11,80,20,60.0,60.0,普通用户
230914,2017-12-03,139,80,80,60.0,60.0,价值用户
230919,2017-12-03,78,80,60,60.0,60.0,普通用户
230922,2017-12-03,89,80,60,60.0,60.0,普通用户
230923,2017-12-03,252,80,100,60.0,60.0,价值用户
230924,2017-12-03,53,80,40,60.0,60.0,普通用户
230925,2017-12-03,273,80,100,60.0,60.0,价值用户
230926,2017-12-03,87,80,60,60.0,60.0,普通用户
230929,2017-12-03,23,80,20,60.0,60.0,普通用户
230942,2017-12-03,20,80,20,60.0,60.0,普通用户
230943,2017-12-03,119,80,80,60.0,60.0,价值用户
230953,2017-12-03,217,80,100,60.0,60.0,价值用户
230967,2017-12-03,92,80,60,60.0,60.0,普通用户
230997,2017-12-03,153,80,80,60.0,60.0,价值用户
231,2017-12-03,30,80,20,60.0,60.0,普通用户
231003,2017-12-03,45,80,40,60.0,60.0,普通用户
231005,2017-12-03,23,80,20,60.0,60.0,普通用户
231011,2017-12-02,232,20,100,60.0,60.0,活跃用户
231018,2017-12-03,16,80,20,60.0,60.0,普通用户
231028,2017-12-03,57,80,40,60.0,60.0,普通用户
231033,2017-12-03,57,80,40,60.0,60.0,普通用户
231036,2017-12-03,53,80,40,60.0,60.0,普通用户
23104,2017-12-03,138,80,80,60.0,60.0,价值用户
231041,2017-12-03,146,80,80,60.0,60.0,价值用户
231054,2017-12-03,45,80,40,60.0,60.0,普通用户
231055,2017-12-03,91,80,60,60.0,60.0,普通用户
231059,2017-12-03,127,80,80,60.0,60.0,价值用户
231065,2017-12-03,43,80,40,60.0,60.0,普通用户
23107,2017-12-03,53,80,40,60.0,60.0,普通用户
231073,2017-12-03,36,80,40,60.0,60.0,普通用户
231075,2017-12-02,89,20,60,60.0,60.0,普通用户
231077,2017-12-03,55,80,40,60.0,60.0,普通用户
231079,2017-12-03,116,80,80,60.0,60.0,价值用户
231085,2017-12-03,53,80,40,60.0,60.0,普通用户
231089,2017-12-03,25,80,20,60.0,60.0,普通用户
231091,2017-12-03,74,80,60,60.0,60.0,普通用户
23110,2017-12-03,11,80,20,60.0,60.0,普通用户
231103,2017-12-03,208,80,100,60.0,60.0,价值用户
231106,2017-12-03,128,80,80,60.0,60.0,价值用户
231110,2017-12-03,90,80,60,60.0,60.0,普通用户
231115,2017-12-03,149,80,80,60.0,60.0,价值用户
231116,2017-12-03,11,80,20,60.0,60.0,普通用户
231118,2017-12-03,32,80,20,60.0,60.0,普通用户
23112,2017-12-03,55,80,40,60.0,60.0,普通用户
231121,2017-12-03,200,80,100,60.0,60.0,价值用户
231123,2017-12-03,45,80,40,60.0,60.0,普通用户
231129,2017-12-03,187,80,100,60.0,60.0,价值用户
231130,2017-12-03,212,80,100,60.0,60.0,价值用户
231136,2017-12-03,110,80,80,60.0,60.0,价值用户
231143,2017-12-03,137,80,80,60.0,60.0,价值用户
231144,2017-12-03,77,80,60,60.0,60.0,普通用户
231145,2017-12-03,132,80,80,60.0,60.0,价值用户
231146,2017-12-03,161,80,100,60.0,60.0,价值用户
231161,2017-12-03,152,80,80,60.0,60.0,价值用户
231162,2017-12-03,184,80,100,60.0,60.0,价值用户
231167,2017-12-03,72,80,60,60.0,60.0,普通用户
23117,2017-12-03,15,80,20,60.0,60.0,普通用户
231170,2017-12-03,94,80,60,60.0,60.0,普通用户
23118,2017-12-03,176,80,100,60.0,60.0,价值用户
231182,2017-12-03,133,80,80,60.0,60.0,价值用户
231183,2017-12-03,120,80,80,60.0,60.0,价值用户
231184,2017-12-03,12,80,20,60.0,60.0,普通用户
231187,2017-12-02,23,20,20,60.0,60.0,普通用户
231201,2017-12-03,121,80,80,60.0,60.0,价值用户
231202,2017-12-03,75,80,60,60.0,60.0,普通用户
231203,2017-12-03,111,80,80,60.0,60.0,价值用户
231204,2017-12-03,26,80,20,60.0,60.0,普通用户
231207,2017-12-02,156,20,80,60.0,60.0,活跃用户
231224,2017-12-03,229,80,100,60.0,60.0,价值用户
231225,2017-12-03,128,80,80,60.0,60.0,价值用户
231236,2017-12-03,104,80,80,60.0,60.0,价值用户
23124,2017-12-03,129,80,80,60.0,60.0,价值用户
231240,2017-12-03,72,80,60,60.0,60.0,普通用户
231242,2017-12-03,165,80,100,60.0,60.0,价值用户
231244,2017-12-03,47,80,40,60.0,60.0,普通用户
231259,2017-12-03,60,80,40,60.0,60.0,普通用户
231261,2017-12-03,6,80,20,60.0,60.0,普通用户
231264,2017-12-03,35,80,40,60.0,60.0,普通用户
231268,2017-12-03,101,80,80,60.0,60.0,价值用户
23127,2017-12-03,42,80,40,60.0,60.0,普通用户
231270,2017-12-03,126,80,80,60.0,60.0,价值用户
231276,2017-12-03,18,80,20,60.0,60.0,普通用户
231279,2017-12-03,318,80,100,60.0,60.0,价值用户
231280,2017-12-03,37,80,40,60.0,60.0,普通用户
231283,2017-12-03,150,80,80,60.0,60.0,价值用户
231289,2017-12-03,83,80,60,60.0,60.0,普通用户
23129,2017-12-03,83,80,60,60.0,60.0,普通用户
231297,2017-12-03,26,80,20,60.0,60.0,普通用户
231308,2017-12-03,51,80,40,60.0,60.0,普通用户
231314,2017-12-03,144,80,80,60.0,60.0,价值用户
231326,2017-12-03,31,80,20,60.0,60.0,普通用户
231329,2017-12-03,83,80,60,60.0,60.0,普通用户
23133,2017-12-03,26,80,20,60.0,60.0,普通用户
231337,2017-12-03,64,80,60,60.0,60.0,普通用户
231347,2017-12-03,47,80,40,60.0,60.0,普通用户
23135,2017-12-03,22,80,20,60.0,60.0,普通用户
231350,2017-12-03,121,80,80,60.0,60.0,价值用户
231351,2017-12-03,40,80,40,60.0,60.0,普通用户
231352,2017-12-03,236,80,100,60.0,60.0,价值用户
231353,2017-12-03,305,80,100,60.0,60.0,价值用户
231368,2017-12-03,54,80,40,60.0,60.0,普通用户
231369,2017-12-03,29,80,20,60.0,60.0,普通用户
23137,2017-12-03,97,80,80,60.0,60.0,价值用户
231370,2017-12-03,83,80,60,60.0,60.0,普通用户
231372,2017-12-03,58,80,40,60.0,60.0,普通用户
231374,2017-12-03,82,80,60,60.0,60.0,普通用户
231379,2017-12-03,71,80,60,60.0,60.0,普通用户
231386,2017-12-03,33,80,20,60.0,60.0,普通用户
231394,2017-12-03,35,80,40,60.0,60.0,普通用户
231409,2017-12-03,284,80,100,60.0,60.0,价值用户
231413,2017-12-03,16,80,20,60.0,60.0,普通用户
231414,2017-12-03,33,80,20,60.0,60.0,普通用户
231417,2017-12-03,18,80,20,60.0,60.0,普通用户
231429,2017-12-03,181,80,100,60.0,60.0,价值用户
231438,2017-12-03,177,80,100,60.0,60.0,价值用户
23144,2017-12-03,501,80,100,60.0,60.0,价值用户
231441,2017-12-03,32,80,20,60.0,60.0,普通用户
231442,2017-12-03,37,80,40,60.0,60.0,普通用户
231445,2017-12-03,60,80,40,60.0,60.0,普通用户
23145,2017-12-03,34,80,40,60.0,60.0,普通用户
231458,2017-12-03,320,80,100,60.0,60.0,价值用户
231460,2017-12-03,138,80,80,60.0,60.0,价值用户
231461,2017-12-03,107,80,80,60.0,60.0,价值用户
231468,2017-12-03,129,80,80,60.0,60.0,价值用户
231472,2017-12-03,9,80,20,60.0,60.0,普通用户
231477,2017-12-03,81,80,60,60.0,60.0,普通用户
231479,2017-12-03,35,80,40,60.0,60.0,普通用户
23148,2017-12-03,404,80,100,60.0,60.0,价值用户
231480,2017-12-03,225,80,100,60.0,60.0,价值用户
231482,2017-12-03,103,80,80,60.0,60.0,价值用户
231483,2017-12-03,88,80,60,60.0,60.0,普通用户
231488,2017-12-03,74,80,60,60.0,60.0,普通用户
231491,2017-12-03,139,80,80,60.0,60.0,价值用户
231493,2017-12-03,68,80,60,60.0,60.0,普通用户
231500,2017-12-03,146,80,80,60.0,60.0,价值用户
231501,2017-12-03,16,80,20,60.0,60.0,普通用户
231511,2017-12-03,11,80,20,60.0,60.0,普通用户
231520,2017-12-03,129,80,80,60.0,60.0,价值用户
231523,2017-12-03,55,80,40,60.0,60.0,普通用户
231528,2017-12-03,120,80,80,60.0,60.0,价值用户
231532,2017-12-03,70,80,60,60.0,60.0,普通用户
231539,2017-12-03,186,80,100,60.0,60.0,价值用户
231540,2017-12-03,105,80,80,60.0,60.0,价值用户
231543,2017-12-03,203,80,100,60.0,60.0,价值用户
231546,2017-12-03,20,80,20,60.0,60.0,普通用户
231547,2017-12-03,164,80,100,60.0,60.0,价值用户
231548,2017-12-03,229,80,100,60.0,60.0,价值用户
231552,2017-12-03,122,80,80,60.0,60.0,价值用户
231557,2017-12-03,48,80,40,60.0,60.0,普通用户
231562,2017-12-03,108,80,80,60.0,60.0,价值用户
231565,2017-12-02,106,20,80,60.0,60.0,活跃用户
231568,2017-12-03,95,80,60,60.0,60.0,普通用户
231569,2017-12-03,61,80,60,60.0,60.0,普通用户
231575,2017-12-03,50,80,40,60.0,60.0,普通用户
231576,2017-12-03,117,80,80,60.0,60.0,价值用户
231579,2017-12-03,96,80,60,60.0,60.0,价值用户
231585,2017-12-03,58,80,40,60.0,60.0,普通用户
231587,2017-12-03,193,80,100,60.0,60.0,价值用户
231589,2017-12-03,107,80,80,60.0,60.0,价值用户
231590,2017-12-03,50,80,40,60.0,60.0,普通用户
231592,2017-12-03,52,80,40,60.0,60.0,普通用户
231594,2017-12-03,179,80,100,60.0,60.0,价值用户
231596,2017-12-03,32,80,20,60.0,60.0,普通用户
231601,2017-12-03,80,80,60,60.0,60.0,普通用户
231606,2017-12-03,104,80,80,60.0,60.0,价值用户
231607,2017-12-03,85,80,60,60.0,60.0,普通用户
231608,2017-12-03,15,80,20,60.0,60.0,普通用户
231613,2017-12-03,210,80,100,60.0,60.0,价值用户
231616,2017-12-03,232,80,100,60.0,60.0,价值用户
231617,2017-12-03,50,80,40,60.0,60.0,普通用户
231626,2017-12-02,59,20,40,60.0,60.0,普通用户
23163,2017-12-03,86,80,60,60.0,60.0,普通用户
231638,2017-12-03,81,80,60,60.0,60.0,普通用户
231640,2017-12-03,89,80,60,60.0,60.0,普通用户
231646,2017-12-03,81,80,60,60.0,60.0,普通用户
231647,2017-12-03,23,80,20,60.0,60.0,普通用户
231651,2017-12-03,143,80,80,60.0,60.0,价值用户
231672,2017-12-03,53,80,40,60.0,60.0,普通用户
231680,2017-12-03,32,80,20,60.0,60.0,普通用户
231682,2017-12-03,127,80,80,60.0,60.0,价值用户
231683,2017-12-03,89,80,60,60.0,60.0,普通用户
231686,2017-12-03,52,80,40,60.0,60.0,普通用户
23169,2017-12-03,114,80,80,60.0,60.0,价值用户
231691,2017-12-03,25,80,20,60.0,60.0,普通用户
231702,2017-12-03,32,80,20,60.0,60.0,普通用户
231717,2017-12-02,15,20,20,60.0,60.0,普通用户
231721,2017-12-03,65,80,60,60.0,60.0,普通用户
231722,2017-12-03,18,80,20,60.0,60.0,普通用户
231728,2017-12-03,30,80,20,60.0,60.0,普通用户
231735,2017-12-03,53,80,40,60.0,60.0,普通用户
231739,2017-12-03,70,80,60,60.0,60.0,普通用户
231742,2017-12-03,50,80,40,60.0,60.0,普通用户
23175,2017-12-03,86,80,60,60.0,60.0,普通用户
231752,2017-12-03,11,80,20,60.0,60.0,普通用户
231758,2017-12-03,76,80,60,60.0,60.0,普通用户
231769,2017-12-03,46,40,40,60.0,60.0,普通用户
231775,2017-12-03,153,40,80,60.0,60.0,活跃用户
231784,2017-12-03,22,40,20,60.0,60.0,普通用户
231801,2017-12-03,104,40,80,60.0,60.0,活跃用户
231804,2017-12-03,116,40,80,60.0,60.0,活跃用户
231807,2017-12-03,114,40,80,60.0,60.0,活跃用户
231808,2017-12-03,312,40,100,60.0,60.0,活跃用户
231813,2017-12-03,104,40,80,60.0,60.0,活跃用户
231817,2017-12-03,78,40,60,60.0,60.0,普通用户
231819,2017-12-03,35,40,40,60.0,60.0,普通用户
231820,2017-12-03,101,40,80,60.0,60.0,活跃用户
231821,2017-12-03,370,40,100,60.0,60.0,活跃用户
231827,2017-12-03,43,40,40,60.0,60.0,普通用户
231831,2017-12-03,31,40,20,60.0,60.0,普通用户
231832,2017-12-03,93,40,60,60.0,60.0,普通用户
231834,2017-12-03,48,40,40,60.0,60.0,普通用户
231839,2017-12-03,20,40,20,60.0,60.0,普通用户
23184,2017-12-03,14,40,20,60.0,60.0,普通用户
231843,2017-12-03,101,40,80,60.0,60.0,活跃用户
231853,2017-12-03,30,40,20,60.0,60.0,普通用户
23186,2017-12-03,40,40,40,60.0,60.0,普通用户
231861,2017-12-03,201,40,100,60.0,60.0,活跃用户
231869,2017-12-03,171,40,100,60.0,60.0,活跃用户
231872,2017-12-03,47,40,40,60.0,60.0,普通用户
231883,2017-12-03,48,40,40,60.0,60.0,普通用户
231900,2017-12-03,313,40,100,60.0,60.0,活跃用户
231911,2017-12-03,65,40,60,60.0,60.0,普通用户
231915,2017-12-03,90,40,60,60.0,60.0,普通用户
231917,2017-12-03,20,40,20,60.0,60.0,普通用户
231918,2017-12-03,58,40,40,60.0,60.0,普通用户
23192,2017-12-03,89,40,60,60.0,60.0,普通用户
231921,2017-12-03,37,40,40,60.0,60.0,普通用户
231924,2017-12-03,80,40,60,60.0,60.0,普通用户
231929,2017-12-03,48,40,40,60.0,60.0,普通用户
231941,2017-12-03,40,40,40,60.0,60.0,普通用户
231948,2017-12-03,96,40,80,60.0,60.0,活跃用户
231950,2017-12-03,89,40,60,60.0,60.0,普通用户
231952,2017-12-03,147,40,80,60.0,60.0,活跃用户
231954,2017-12-03,67,40,60,60.0,60.0,普通用户
231963,2017-12-03,10,40,20,60.0,60.0,普通用户
231966,2017-12-03,177,40,100,60.0,60.0,活跃用户
231971,2017-12-03,74,40,60,60.0,60.0,普通用户
231975,2017-12-03,103,40,80,60.0,60.0,活跃用户
231977,2017-12-03,182,40,100,60.0,60.0,活跃用户
231980,2017-12-03,142,40,80,60.0,60.0,活跃用户
231985,2017-12-03,137,40,80,60.0,60.0,活跃用户
231986,2017-12-03,81,40,60,60.0,60.0,普通用户
231987,2017-12-03,175,40,100,60.0,60.0,活跃用户
231998,2017-12-03,424,40,100,60.0,60.0,活跃用户
231999,2017-12-03,39,40,40,60.0,60.0,普通用户
232001,2017-12-03,33,40,20,60.0,60.0,普通用户
232002,2017-12-03,78,40,60,60.0,60.0,普通用户
232003,2017-12-03,39,40,40,60.0,60.0,普通用户
232004,2017-12-03,24,40,20,60.0,60.0,普通用户
232013,2017-12-03,67,40,60,60.0,60.0,普通用户
232015,2017-12-03,65,20,60,60.0,60.0,普通用户
23202,2017-12-03,325,20,100,60.0,60.0,活跃用户
232025,2017-12-03,52,20,40,60.0,60.0,普通用户
